Month,Reporting Status,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Gross Floor Area - Buildings (sq ft),Year Built,Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
May,Submitted Data,4.0,False,EDGEWATER,201600.0,1925.0,50.3,56.7,55.6,584.6,2.9,41.990902,-87.66661,"(41.99090057, -87.66660744)",12.214046,448.9989,1.3862944,1.7320508,13.017563,671.0074515234536,16.085924,3111.815418690511,3.9376907,7.0922494,4.0552573,7.52994,4.036009,7.4565406,4.1494637,7.899367,6.372637,24.178503,1.7029387,False,True
May,Submitted Data,3.0,False,UPTOWN,596696.0,2010.0,63.3,127.7,65.3,2897.0,7.0,41.96182,-87.65547,"(41.961818, -87.65547)",13.299165,772.461,1.0986123,1.4142135,16.493063,3814.3741950679146,16.282883,3433.8651546034826,4.1635594,7.9561296,4.8574843,11.300443,4.19419,8.080841,4.872905,11.388591,7.971776,53.823788,2.6457512,False,True
May,Submitted Data,3.0,False,KENWOOD,92000.0,1999.0,39.7,109.8,40.4,562.7,6.1,41.80917,-87.593956,"(41.80917058, -87.59395543)",11.429555,303.31503,0.6931472,1.0,15.091195,1892.392612541065,11.170449,266.45825188948453,3.706228,6.3007936,4.707727,10.47855,3.723281,6.3560996,4.7256165,10.573552,6.3345222,23.721298,2.4698179,False,True
May,Submitted Data,3.5,False,NEAR NORTH SIDE,96400.0,1998.0,61.7,101.0,64.4,521.3,5.4,41.891983,-87.63699,"(41.89198218, -87.63699623)",11.476272,310.4835,0.6931472,1.0,14.507405,1413.3281289212352,15.188108,1986.3497929619543,4.1383615,7.8549347,4.624973,10.049875,4.1805224,8.024961,4.6501436,10.178409,6.258242,22.831995,2.32379,False,True
May,Submitted Data,3.0,False,DOUGLAS,71987.0,1971.0,115.2,139.1,120.1,517.5,7.2,41.82021,-87.612465,"(41.82021138, -87.61246867)",11.184255,268.30392,0.6931472,1.0,13.526389,865.4018141880684,15.8359585,2746.2155778452643,4.755313,10.733127,4.9423566,11.794066,4.7966166,10.959015,4.978801,12.012493,6.25094,22.748627,2.6832817,False,True
May,Not Submitted,0.0,False,WASHINGTON PARK,52081.0,1927.8,70.52,102.14,74.64,266.8,5.42,41.780464,-87.60531,"(41.78046327, -87.6053081)",10.860575,228.21262,0.6931472,1.0,13.592677,894.5652798985661,14.798055,1634.3936062038422,4.269977,8.397618,4.6360874,10.106434,4.3259854,8.639444,4.682872,10.347947,5.5902405,16.334013,2.3280892,True,False
May,Not Submitted,0.0,False,WEST GARFIELD PARK,57100.0,1919.0,63.36,135.26,65.16,426.18,7.42,41.88047,-87.7247,"(41.88046952, -87.72470294)",10.952577,238.95607,0.6931472,1.0,14.630893,1503.3420568852584,14.139786,1176.0218535384452,4.164492,7.9598994,4.9145646,11.630134,4.192076,8.072174,4.933322,11.740528,6.0572057,20.644127,2.7239678,True,False
May,Exempt,1.8,True,NEAR SOUTH SIDE,370547.0,1989.8,89.5,148.66,92.8,1945.02,7.62,41.846554,-87.61704,"(41.84655399, -87.6170439)",12.822739,608.7257,0.6931472,1.0,15.974498,2943.1881863040967,16.552473,3929.376907348034,4.5053496,9.4604435,5.008366,12.19262,4.541165,9.633276,5.037602,12.373359,7.5735416,44.102383,2.7604349,False,False
May,Submitted Data,3.0,False,SOUTH SHORE,381983.0,1968.0,89.8,133.0,96.9,2360.6,7.0,41.761112,-87.55764,"(41.761112, -87.557639)",12.853134,618.0477,0.6931472,1.0,15.819383,2723.548916395665,16.93555,4758.918847805666,4.5086594,9.476286,4.89784,11.532562,4.5839467,9.84378,4.9522996,11.85327,7.7670946,48.586006,2.6457512,False,True
May,Submitted Data,1.0,False,GREATER GRAND CROSSING,938000.0,1952.0,114.7,197.4,119.6,9961.4,10.6,41.7775,-87.61709,"(41.7774997, -87.61708529)",13.751506,968.504,3.6109178,6.0,17.535334,6423.167201622577,18.00996,8143.537314951041,4.7510004,10.709808,5.290285,14.0499115,4.7924795,10.936178,5.315666,14.230249,9.2065735,99.806816,3.255764,False,True
May,Submitted Data,4.0,False,HYDE PARK,64440.0,1915.0,57.5,75.1,60.9,252.6,3.9,41.802242,-87.603325,"(41.80224043, -87.60332678)",11.073505,253.85036,0.6931472,1.0,13.201725,735.7287543653572,14.967828,1779.190209055794,4.069027,7.5828753,4.3320484,8.666025,4.12552,7.8038454,4.373238,8.848729,5.535758,15.893394,1.9748417,False,True
May,Submitted Data,1.5,False,UPTOWN,260000.0,1970.0,123.0,165.9,129.8,2173.7,8.7,41.97071,-87.657974,"(41.97071156, -87.65797598)",12.468441,509.90195,0.6931472,1.0,15.47366,2291.1978090073326,17.054201,5049.781163575309,4.8202815,11.090536,5.117395,12.880218,4.8736696,11.392981,5.15963,13.156747,7.684646,46.622955,2.9495761,False,True
May,Submitted Data,3.0,False,UPTOWN,90780.0,1931.0,83.1,111.7,88.1,531.4,5.9,41.97223,-87.6646,"(41.97223008, -87.6645957)",11.416205,301.2972,0.6931472,1.0,14.0546875,1127.032519495334,15.651612,2504.404220568237,4.4320064,9.11592,4.7247295,10.568822,4.4897594,9.38616,4.7706847,10.816654,6.2773952,23.052114,2.4289916,False,True
May,Submitted Data,4.0,False,LOOP,120311.0,1990.0,11.7,32.7,11.7,219.2,1.8,41.88231,-87.634964,"(41.88230828, -87.6349623)",11.697844,346.85876,0.6931472,1.0,14.155075,1185.046328208311,15.681417,2542.0058339822904,2.541602,3.4205263,3.5174978,5.7183914,2.541602,3.4205263,3.5174978,5.7183914,5.394536,14.805405,1.3416408,False,True
May,Submitted Data,2.0,False,UPTOWN,1256710.0,1962.0,87.9,122.7,93.1,7273.9,6.5,41.9603,-87.64752,"(41.96030097, -87.64752405)",14.044008,1121.0308,0.6931472,1.0,16.790752,4426.550011013092,18.189665,8909.135968207018,4.487512,9.3755,4.817859,11.0770035,4.5443583,9.648834,4.8613615,11.322544,8.892185,85.28716,2.5495098,False,True
May,Submitted Data,4.0,False,NEAR WEST SIDE,538156.0,2004.0,36.8,63.7,36.8,1845.3,3.4,41.880474,-87.66495,"(41.88047306, -87.66494946)",13.195906,733.5912,1.0986123,1.4142135,15.856373,2774.3904555775853,16.310759,3482.058902431146,3.6323092,6.0663004,4.169761,7.981228,3.6323092,6.0663004,4.169761,7.981228,7.520939,42.956955,1.8439089,False,True
May,Submitted Data,4.0,False,GRAND BOULEVARD,248472.0,1967.0,89.1,129.5,92.3,1700.7,6.8,41.81743,-87.60783,"(41.81742674, -87.60782256)",12.423089,498.46967,1.0986123,1.4142135,15.444575,2258.118885267116,16.650816,4127.421773940725,4.5009203,9.43928,4.871373,11.3798065,4.53582,9.607289,4.8970933,11.528226,7.439383,41.239544,2.607681,False,True
May,Submitted Data,3.5,False,NEAR WEST SIDE,774320.0,2018.0,63.7,140.3,65.6,4951.7,7.7,41.87461,-87.6515,"(41.87461, -87.65149477)",13.559742,879.9545,0.6931472,1.0,17.109648,5191.740632966944,16.456444,3745.1699160385233,4.169761,7.981228,4.9508853,11.8448305,4.1987047,8.099382,4.9718943,11.970798,8.5076885,70.36832,2.7748873,False,True
May,Submitted Data,3.5,False,WEST RIDGE,408694.0,2006.0,84.5,176.1,88.5,1542.3,9.6,41.99067,-87.68218,"(41.99066763, -87.68218165)",12.920725,639.2918,0.6931472,1.0,15.894507,2827.7986844894035,15.52774,2353.9965590459133,4.4485164,9.192389,5.1767144,13.2702675,4.494239,9.407444,5.1957307,13.397761,7.341678,39.27213,3.0983868,False,True
May,Submitted Data,2.0,False,NEAR NORTH SIDE,370800.0,1974.0,216.9,323.0,222.8,6348.7,17.1,41.89545,-87.61832,"(41.89544928, -87.61831774)",12.823421,608.9335,0.6931472,1.0,16.819801,4491.314540309997,17.914114,7762.4821867750525,5.384036,14.727526,5.7807436,17.9722,5.410753,14.926487,5.7993956,18.141113,8.756163,79.67873,4.135215,False,True
May,Submitted Data,3.5,False,ROGERS PARK,58791.0,1940.0,85.3,109.9,92.5,336.5,5.7,42.01036,-87.6683,"(42.01036185, -87.66829765)",10.981761,242.46855,0.6931472,1.0,13.433533,826.1411501674517,15.281227,2081.019870159821,4.4578295,9.2358,4.708629,10.48332,4.5379615,9.617692,4.774069,10.835128,5.8215656,18.343937,2.3874674,False,True
May,Not Submitted,0.0,False,AUBURN GRESHAM,305000.0,1957.6,75.0,123.2,78.1,1942.96,6.6,41.74538,-87.65152,"(41.74538215, -87.65152078)",12.62807,552.26807,0.6931472,1.0,16.036547,3035.930786431074,16.49564,3819.290528357328,4.3307333,8.6602545,4.821893,11.099549,4.3707128,8.83742,4.8463893,11.237437,7.5724826,44.07902,2.5690465,True,False
May,Submitted Data,4.0,False,HYDE PARK,131462.0,1928.0,53.5,85.0,53.2,596.8,4.5,41.802242,-87.603325,"(41.80224043, -87.60332678)",11.786481,362.57687,0.6931472,1.0,14.590085,1472.9789204194335,15.396604,2204.600780186744,3.9982007,7.314369,4.454347,9.219544,3.992681,7.293833,4.4461746,9.181503,6.393256,24.429491,2.1213202,False,True
May,Submitted Data,4.0,False,LAKE VIEW,52015.0,1925.0,74.1,95.9,78.8,260.1,5.0,41.95402,-87.662025,"(41.95402016, -87.6620278)",10.859306,228.06798,0.6931472,1.0,13.196384,733.7667204227785,15.014063,1820.8003185412729,4.3188205,8.608135,4.5736794,9.792854,4.3795233,8.876936,4.62301,10.03992,5.5649033,16.127617,2.236068,False,True
May,Not Submitted,0.0,False,West Town,57600.0,1996.2,69.5,162.48,72.4,518.0600000000001,8.96,41.894657,-87.6548,"(41.89465648, -87.6548)",10.961295,240.0,0.6931472,1.0,14.901035,1720.753718577996,14.175182,1197.020409182734,4.255613,8.336666,5.0966907,12.746764,4.2959237,8.508819,5.1259856,12.935996,6.2520194,22.760931,2.993326,True,False
May,Not Submitted,0.0,False,LOGAN SQUARE,57969.0,1961.8,80.66,141.96,83.46,432.68,7.68,41.92075,-87.70153,"(41.92075046, -87.70152825)",10.967681,240.76752,0.6931472,1.0,14.433344,1361.9485599684006,14.807125,1641.8231512559446,4.402564,8.9810915,4.962565,11.914697,4.436278,9.135645,4.980726,12.024142,6.072307,20.800962,2.7712812,True,False
May,Submitted Data,2.0,False,LOOP,132872.0,2009.0,258.7,426.8,268.1,3039.1,22.9,41.88621,-87.62774,"(41.8862111, -87.6277372)",11.797149,364.5161,0.6931472,1.0,16.282318,3432.8945075548127,16.932993,4752.835227524724,5.559527,16.084154,6.0586557,20.659138,5.595083,16.37376,6.0817623,20.899761,8.019646,55.128033,4.7853947,False,True
May,Submitted Data,4.0,False,Near North Side,1260211.0,2016.0,181.3,301.4,184.5,14187.6,16.2,41.89535,-87.62273,"(41.89535128, -87.62272623)",14.04679,1122.5912,0.6931472,1.0,17.8352,7462.158193177092,18.455025,10173.205350330838,5.2056537,13.464768,5.7117505,17.360876,5.223055,13.583077,5.7189994,17.424122,9.560194,119.11171,4.0249224,False,True
May,Submitted Data,2.5,False,AUBURN GRESHAM,73326.0,1912.0,91.6,133.3,97.2,516.7,7.0,41.73526,-87.63951,"(41.73526106, -87.6395147)",11.202684,270.78775,0.6931472,1.0,14.25591,1246.3252785689615,15.457288,2272.5184487699985,4.5282893,9.570789,4.900076,11.545562,4.587006,9.859006,4.94307,11.798305,6.249396,22.731035,2.6457512,False,True
May,Submitted Data,2.5,False,LAKE VIEW,145338.0,1968.0,112.9,152.7,117.5,803.4,8.0,41.95402,-87.662025,"(41.95402016, -87.6620278)",11.886825,381.2322,0.6931472,1.0,14.488459,1400.0022142839632,16.05258,3060.366138225948,4.735321,10.625442,5.0350027,12.357184,4.774913,10.839742,5.0657544,12.5499,6.690097,28.34431,2.828427,False,True
May,Submitted Data,3.0,False,NEAR NORTH SIDE,847443.0,1963.0,78.4,111.5,82.7,4248.9,5.9,41.907063,-87.631905,"(41.90706409, -87.63190319)",13.64998,920.56665,1.0986123,1.4142135,16.305986,3473.7619665141133,17.611856,6673.690523241245,4.3744984,8.854378,4.7229533,10.559356,4.427239,9.093954,4.7613187,10.765686,8.3546505,65.183586,2.4289916,False,True
May,Submitted Data,1.0,False,Near North Side,108000.0,1962.0,149.5,197.8,158.2,982.6,10.3,41.90384,-87.63668,"(41.9038385, -87.63668)",11.589896,328.63354,0.6931472,1.0,14.611345,1488.7204237196452,16.299433,3462.3971609276714,5.013963,12.227019,5.2922993,14.064138,5.0701613,12.577758,5.3312683,14.342245,6.891219,31.34645,3.2093613,False,True
May,Submitted Data,3.5,False,MOUNT GREENWOOD,111660.0,1936.0,69.6,107.3,73.6,637.3,5.7,41.695976,-87.705376,"(41.69597589, -87.70537573)",11.623222,334.15564,0.6931472,1.0,14.594647,1476.3432189027048,15.53721,2365.170205291788,4.25703,8.342662,4.684905,10.358571,4.3121405,8.579044,4.7229533,10.559356,6.4588084,25.2448,2.3874674,False,True
May,Submitted Data,3.0,False,NEAR NORTH SIDE,83825.0,1949.0,81.3,111.1,85.9,417.1,5.8,41.90375,-87.63559,"(41.9037528, -87.63558845)",11.336498,289.52548,0.6931472,1.0,13.865454,1025.2852773740583,15.376625,2182.6883423888075,4.4103713,9.016651,4.7193913,10.540399,4.464758,9.268226,4.757891,10.747092,6.035721,20.423027,2.408319,False,True
May,Not Submitted,0.0,False,ROGERS PARK,52920.0,1949.6,50.04,86.48,52.08,231.88,4.66,42.01036,-87.6683,"(42.01036185, -87.66829765)",10.876555,230.04347,0.6931472,1.0,13.801961,993.2474414766948,14.198498,1211.056489186198,3.9326096,7.0738955,4.4714103,9.299462,3.9718003,7.2166476,4.502251,9.445634,5.4505234,15.227607,2.1587033,True,False
May,Not Submitted,0.0,False,IRVING PARK,95109.0,1954.8,136.86,245.54,141.06,908.2,13.24,41.94615,-87.74708,"(41.94615136, -87.74707694)",11.46279,308.39746,0.6931472,1.0,15.155776,1954.4966666638245,15.586157,2423.767670384272,4.9262385,11.698718,5.5075245,15.669716,4.9562497,11.876868,5.526329,15.818344,6.8125653,30.136356,3.6386812,True,False
May,Submitted Data,4.0,False,LOOP,537323.0,1990.0,81.4,139.1,84.5,4017.2,7.5,41.886307,-87.62835,"(41.88630552, -87.62834571)",13.194357,733.0232,0.6931472,1.0,16.616716,4057.644218016163,17.120714,5220.545948461712,4.4115853,9.022195,4.9423566,11.794066,4.4485164,9.192389,4.965638,11.933147,8.29859,63.381386,2.738613,False,True
May,Not Submitted,0.0,False,WEST RIDGE,193255.0,1932.0,110.46,158.78,115.42,1548.6,8.4,42.00615,-87.70564,"(42.0061506, -87.70564326)",12.171771,439.6078,0.6931472,1.0,15.325618,2127.725189022304,16.578897,3981.6394211430047,4.713666,10.509995,5.0737977,12.600794,4.7572045,10.74337,5.1069145,12.812494,7.3457522,39.352257,2.8982754,True,False
May,Submitted Data,3.0,False,ENGLEWOOD,52237.0,1951.0,88.9,125.4,95.1,345.2,6.6,41.790638,-87.63226,"(41.79063666, -87.63226193)",10.863565,228.55415,0.6931472,1.0,13.772312,978.6320043816264,15.119827,1919.6796607767665,4.4986978,9.428679,4.8394513,11.198215,4.565389,9.751923,4.889597,11.484773,5.847017,18.57956,2.5690465,False,True
May,Submitted Data,4.0,False,LOGAN SQUARE,130345.0,2005.0,24.3,64.6,24.7,467.7,3.6,41.920483,-87.67181,"(41.92048214, -87.67180668)",11.777947,361.03323,0.6931472,1.0,14.882668,1705.022697796132,12.48295,513.6146415358503,3.2308044,4.929503,4.1835756,8.037413,3.246491,4.9699097,4.189655,8.062258,6.149963,21.626373,1.8973666,False,True
May,Submitted Data,4.0,False,NEAR NORTH SIDE,650925.0,2003.0,58.7,89.8,61.6,2456.6,4.8,41.89212,-87.61495,"(41.89211944, -87.61494973)",13.386151,806.79926,0.6931472,1.0,15.93089,2879.710488920718,16.901249,4677.991171432455,4.089332,7.6615925,4.5086594,9.476286,4.1367655,7.8485665,4.541165,9.633276,7.8069406,49.5641,2.1908903,False,True
May,Not Submitted,0.0,False,NORTH LAWNDALE,63000.0,1934.2,77.74,120.16,84.0,402.7,6.4,41.861145,-87.70969,"(41.86114355, -87.70968655)",11.050906,250.998,0.6931472,1.0,14.142642,1177.7023817586512,15.069998,1872.4422501108013,4.3661513,8.817029,4.797112,10.961752,4.4426513,9.165152,4.8510923,11.264102,6.000672,20.067387,2.529822,True,False
May,Not Submitted,0.0,False,LOOP,597773.0,1966.2,64.12,118.48,66.02,3829.3399999999992,6.84,41.883224,-87.63144,"(41.88322343, -87.63144072)",13.300968,773.15784,1.3350011,1.67332,16.543978,3912.723097792636,16.622702,4069.8082878681153,4.176232,8.007497,4.783149,10.884851,4.204991,8.125269,4.8108826,11.0381155,8.250709,61.88166,2.6153393,True,False
May,Submitted Data,1.5,False,KENWOOD,61535.0,1920.0,100.3,118.7,106.1,376.3,6.1,41.802242,-87.603325,"(41.80224043, -87.60332678)",11.027378,248.06248,0.6931472,1.0,13.062462,686.2417212615392,15.556152,2387.6767159730816,4.6180863,10.014989,4.7849884,10.894953,4.673763,10.300486,4.8346934,11.171392,5.9330406,19.398453,2.4698179,False,True
May,Not Submitted,0.0,False,AUSTIN,56030.0,1916.4,77.54,113.94,81.78,329.9,6.02,41.880394,-87.75827,"(41.88039405, -87.75826967)",10.9336605,236.70657,0.6931472,1.0,13.818223,1001.3566397642752,14.998759,1806.9205239854907,4.363608,8.80568,4.74441,10.674268,4.4161863,9.043229,4.7846546,10.893117,5.801816,18.163149,2.453569,True,False
May,Submitted Data,2.5,False,HYDE PARK,97055.0,1962.0,94.7,136.0,99.4,601.3,7.2,41.802242,-87.603325,"(41.80224043, -87.60332678)",11.483044,311.53653,0.6931472,1.0,14.375426,1323.0733917663072,15.636416,2485.4476055632317,4.5612183,9.731393,4.919981,11.661903,4.6091623,9.9699545,4.9480505,11.827933,6.400756,24.52142,2.6832817,False,True
May,Submitted Data,4.0,False,Hyde Park,438246.0,2018.0,47.6,89.8,49.2,1634.7,4.9,41.780495,-87.59849,"(41.780495, -87.59849)",12.990538,662.0015,0.6931472,1.0,15.84769,2762.371444972598,15.938282,2890.3729517140173,3.8836236,6.8992753,4.5086594,9.476286,3.916015,7.0142713,4.526127,9.560335,7.399826,40.431423,2.2135944,False,True
May,Submitted Data,3.0,False,LINCOLN PARK,147745.0,1993.0,175.8,347.3,175.7,2314.7,18.9,41.926514,-87.64916,"(41.92651485, -87.64916423)",11.90325,384.37613,0.6931472,1.0,16.247446,3373.556343089589,16.131914,3184.201187111141,5.1750193,13.258959,5.853064,18.635986,5.1744533,13.255188,5.85249,18.63062,7.7474675,48.11133,4.347413,False,True
May,Not Submitted,0.0,False,AUSTIN,311325.0,1964.0,92.76,154.12,96.22,2270.02,8.28,41.892445,-87.76498,"(41.89244639, -87.76497511)",12.648596,557.965,0.78845733,1.0954452,15.965906,2930.5717155531274,16.650797,4127.38245380774,4.540738,9.631199,5.044199,12.414508,4.5769763,9.809179,5.078045,12.627748,7.7279844,47.644726,2.8774989,True,False
May,Not Submitted,0.0,False,NEAR NORTH SIDE,162502.0,1943.0,71.44,114.26,75.34,973.64,6.12,41.895794,-87.62248,"(41.89579275, -87.62247957)",11.998452,403.11536,0.6931472,1.0,15.091138,1892.3385902105365,15.870717,2794.359629682622,4.2827587,8.452219,4.7471905,10.689247,4.335197,8.679862,4.784153,10.890363,6.882068,31.203205,2.4738634,True,False
May,Not Submitted,0.0,False,Albany Park,123342.0,1997.6,61.82,120.36,64.04,776.3,6.48,41.9719,-87.763214,"(41.9719, -87.763215)",11.722724,351.2008,0.78845733,1.0954452,15.125806,1925.4264358837495,14.799789,1635.811975747824,4.1402736,7.8625693,4.7987614,10.970871,4.1750026,8.0025,4.818344,11.079711,6.6558266,27.862162,2.5455844,True,False
May,Submitted Data,0.0,True,NEAR NORTH SIDE,511146.0,1998.0,51.4,134.4,53.8,3656.5,7.5,41.898914,-87.626236,"(41.89891251, -87.6262335)",13.144412,714.94476,0.6931472,1.0,16.930006,4745.739752662382,14.795459,1632.273475861199,3.9589067,7.169379,4.908233,11.5931015,4.0036902,7.3348484,4.956531,11.878552,8.2045355,60.469,2.738613,False,True
May,Submitted Data,3.5,False,LAKE VIEW,77680.0,1936.0,54.5,69.9,57.9,282.8,3.6,41.95402,-87.662025,"(41.95402016, -87.6620278)",11.260366,278.71133,0.6931472,1.0,13.241098,750.3563153595763,15.115512,1915.5416988413483,4.016383,7.3824115,4.2612705,8.360622,4.075841,7.609205,4.310799,8.573215,5.6482697,16.816658,1.8973666,False,True
May,Submitted Data,4.0,False,LOOP,529401.0,1910.0,82.2,135.7,86.8,3848.3,7.3,41.87725,-87.6247,"(41.87724917, -87.6247034)",13.179503,727.5995,0.6931472,1.0,16.519552,3865.230316552948,17.167307,5343.593285421337,4.4212475,9.0664215,4.9177885,11.6490345,4.4750614,9.316651,4.962145,11.912179,8.255647,62.034668,2.7018511,False,True
May,Submitted Data,2.0,False,EDGEWATER,82971.0,1981.0,73.3,175.8,78.1,805.4,9.7,41.990902,-87.66661,"(41.99090057, -87.66660744)",11.326259,288.04688,0.6931472,1.0,15.36029,2164.933093654397,14.145535,1179.4074359609574,4.3081107,8.561542,5.1750193,13.258959,4.3707128,8.83742,5.2449164,13.733171,6.6925797,28.37957,3.1144824,False,True
May,Submitted Data,3.0,False,SOUTH LAWNDALE,59692.0,1912.0,79.2,116.4,86.0,367.8,6.2,41.852543,-87.6963,"(41.85254282, -87.69629775)",10.99697,244.31946,0.6931472,1.0,13.940397,1064.4335582834656,15.095278,1896.2594759156773,4.3845234,8.899438,4.765587,10.788883,4.465908,9.273619,4.8243055,11.113055,5.9102545,19.178112,2.48998,False,True
May,Submitted Data,4.0,False,DOUGLAS,82898.0,1948.0,104.9,138.6,113.3,614.3,7.4,41.842323,-87.62715,"(41.842325, -87.62715344)",11.325378,287.92014,0.6931472,1.0,13.877248,1031.349649730876,15.300587,2101.2615020506137,4.662495,10.24207,4.9387813,11.77285,4.7388268,10.644247,5.0039463,12.165525,6.42211,24.785076,2.720294,False,True
May,Not Submitted,0.0,False,NEAR NORTH SIDE,57600.0,1965.0,86.56,184.44,88.36,568.62,10.1,41.893208,-87.6349,"(41.89320603, -87.63490429)",10.961295,240.0,0.6931472,1.0,14.918375,1735.736938594095,15.031114,1836.3898224505604,4.4723244,9.303762,5.2227316,13.580869,4.492673,9.4,5.2321777,13.645512,6.3449693,23.845755,3.1780498,True,False
May,Submitted Data,3.5,False,NEAR NORTH SIDE,138823.0,1989.0,76.9,215.2,81.4,1453.5,12.0,41.891983,-87.63699,"(41.89198218, -87.63699623)",11.840962,372.5896,0.6931472,1.0,16.04692,3051.718483084572,15.548163,2378.1586490392096,4.355426,8.769264,5.376204,14.669697,4.4115853,9.022195,5.433722,15.0996685,7.2824173,38.124794,3.4641016,False,True
May,Not Submitted,0.0,False,WASHINGTON PARK,69832.0,1954.2,99.02,138.24,103.84,453.18,7.28,41.780464,-87.60531,"(41.78046327, -87.6053081)",11.153862,264.25745,0.6931472,1.0,14.009851,1102.0475216613845,15.41769,2227.9680473471785,4.60537,9.950879,4.936199,11.757551,4.6524353,10.190191,4.9706464,11.963277,6.1184936,21.288025,2.6981475,True,False
May,Not Submitted,0.0,False,NEAR NORTH SIDE,50000.0,1972.8,78.48,139.96,81.38,489.54,7.58,41.76381,-87.58054,"(41.76381, -87.58054)",10.819798,223.6068,0.6931472,1.0,14.581221,1466.464946734152,14.634818,1506.2958142410143,4.3755054,8.858893,4.9484763,11.830469,4.4113426,9.021087,4.9710627,11.965785,6.195507,22.125551,2.75318,True,False
May,Exempt,2.7,True,BELMONT CRAGIN,464310.0,1974.0,87.8,138.2,91.92,3000.6200000000003,7.38,41.92371,-87.785934,"(41.92370848, -87.78593161)",13.04831,681.40295,1.3862944,1.7320508,16.168156,3242.4273191545863,17.058147,5059.755426895652,4.486387,9.370166,4.9359117,11.75585,4.5317388,9.587492,4.966335,11.937336,8.006907,54.777916,2.7166154,False,False
May,Submitted Data,4.0,False,BELMONT CRAGIN,115458.0,2009.0,37.2,78.4,38.8,495.1,4.3,41.921047,-87.76524,"(41.92104626, -87.76524049)",11.656671,339.7911,0.6931472,1.0,14.768588,1610.4904222006412,14.346369,1303.9899539490325,3.6428356,6.09918,4.3744984,8.854378,3.683867,6.228965,4.394449,8.944272,6.2067776,22.250843,2.0736442,False,True
May,Submitted Data,4.0,False,LINCOLN PARK,330096.0,1972.0,71.7,98.2,76.3,1684.6,5.2,41.9142,-87.634766,"(41.914201, -87.634765)",12.707142,574.5398,0.6931472,1.0,15.268575,2067.8970719066265,16.76792,4376.302011973123,4.286341,8.467586,4.597138,9.909592,4.347694,8.734987,4.644391,10.148891,7.429877,41.04388,2.280351,False,True
